0 	2.4249853
0.0008361204 	2.4147273
0.0016722408 	2.4041482
0.0025083612 	2.3932906
0.0033444816 	2.3888621
0.004180602 	2.3881328
0.0050167224 	2.3852765
0.0058528428 	2.3816489
0.0066889632 	2.3840006
0.0075250836 	2.3875803
0.008361204 	2.388993
0.0091973244 	2.3903102
0.010033445 	2.3943083
0.010869565 	2.397821
0.011705686 	2.3981132
0.012541806 	2.3995692
0.013377926 	2.404999
0.014214047 	2.4095186
0.015050167 	2.4121867
0.015886288 	2.4153909
0.016722408 	2.4192949
0.017558528 	2.4241527
0.018394649 	2.4298628
0.019230769 	2.4330206
0.02006689 	2.43466
0.02090301 	2.4399562
0.02173913 	2.4466279
0.022575251 	2.4465348
0.023411371 	2.4450317
0.024247492 	2.4497751
0.025083612 	2.4547353
0.025919732 	2.4477721
0.026755853 	2.4414111
0.027591973 	2.4393135
0.028428094 	2.4374315
0.029264214 	2.4360404
0.030100334 	2.435524
0.030936455 	2.4368464
0.031772575 	2.4374905
0.032608696 	2.4370118
0.033444816 	2.4394145
0.034280936 	2.4444675
0.035117057 	2.4402387
0.035953177 	2.4302515
0.036789298 	2.4201455
0.037625418 	2.4099933
0.038461538 	2.4039041
0.039297659 	2.3987319
0.040133779 	2.3825597
0.0409699 	2.3657223
0.04180602 	2.3701977
0.04264214 	2.3734177
0.043478261 	2.367124
0.044314381 	2.363887
0.045150502 	2.3721888
0.045986622 	2.3783391
0.046822742 	2.3798138
0.047658863 	2.384558
0.048494983 	2.3942414
0.049331104 	2.4005414
0.050167224 	2.4036384
0.051003344 	2.4119811
0.051839465 	2.4237401
0.052675585 	2.4434699
0.053511706 	2.4664196
0.054347826 	2.46693
0.055183946 	2.4621107
0.056020067 	2.4731175
0.056856187 	2.4856124
0.057692308 	2.486156
0.058528428 	2.4871998
0.059364548 	2.4926142
0.060200669 	2.4960458
0.061036789 	2.4919247
0.06187291 	2.4899454
0.06270903 	2.4927793
0.063545151 	2.4798331
0.064381271 	2.4440789
0.065217391 	2.4230934
0.066053512 	2.4164971
0.066889632 	2.3552779
0.067725753 	2.259166
0.068561873 	2.2092817
0.069397993 	2.1787341
0.070234114 	2.0672341
0.071070234 	1.9366759
0.071906355 	1.8349822
0.072742475 	1.736826
0.073578595 	1.6890788
0.074414716 	1.6370717
0.075250836 	1.5453094
0.076086957 	1.4735072
0.076923077 	1.478331
0.077759197 	1.4696116
0.078595318 	1.4294041
0.079431438 	1.4073001
0.080267559 	1.4114441
0.081103679 	1.4099724
0.081939799 	1.4028695
0.08277592 	1.4002662
0.08361204 	1.400539
0.084448161 	1.4003937
0.085284281 	1.4000672
0.086120401 	1.4000083
0.086956522 	1.400012
0.087792642 	1.4000089
0.088628763 	1.400005
0.089464883 	1.4000051
0.090301003 	1.4000051
0.091137124 	1.4000051
0.091973244 	1.400005
0.092809365 	1.400005
0.093645485 	1.400005
0.094481605 	1.400005
0.095317726 	1.400005
0.096153846 	1.400005
0.096989967 	1.400005
0.097826087 	1.400005
0.098662207 	1.400005
0.099498328 	1.400005
0.10033445 	1.400005
0.10117057 	1.400005
0.10200669 	1.400005
0.10284281 	1.400005
0.10367893 	1.400005
0.10451505 	1.400005
0.10535117 	1.400005
0.10618729 	1.400005
0.10702341 	1.400005
0.10785953 	1.400005
0.10869565 	1.400005
0.10953177 	1.400005
0.11036789 	1.400005
0.11120401 	1.400005
0.11204013 	1.400005
0.11287625 	1.400005
0.11371237 	1.400005
0.11454849 	1.400005
0.11538462 	1.400005
0.11622074 	1.400005
0.11705686 	1.400005
0.11789298 	1.400005
0.1187291 	1.400005
0.11956522 	1.400005
0.12040134 	1.400005
0.12123746 	1.400005
0.12207358 	1.400005
0.1229097 	1.400005
0.12374582 	1.400005
0.12458194 	1.400005
0.12541806 	1.400005
0.12625418 	1.400005
0.1270903 	1.400005
0.12792642 	1.400005
0.12876254 	1.400005
0.12959866 	1.400005
0.13043478 	1.400005
0.1312709 	1.400005
0.13210702 	1.400005
0.13294314 	1.400005
0.13377926 	1.400005
0.13461538 	1.400005
0.13545151 	1.400005
0.13628763 	1.400005
0.13712375 	1.400005
0.13795987 	1.400005
0.13879599 	1.400005
0.13963211 	1.400005
0.14046823 	1.400005
0.14130435 	1.400005
0.14214047 	1.400005
0.14297659 	1.400005
0.14381271 	1.400005
0.14464883 	1.400005
0.14548495 	1.400005
0.14632107 	1.400005
0.14715719 	1.400005
0.14799331 	1.400005
0.14882943 	1.400005
0.14966555 	1.400005
0.15050167 	1.400005
0.15133779 	1.400005
0.15217391 	1.400005
0.15301003 	1.400005
0.15384615 	1.400005
0.15468227 	1.400005
0.15551839 	1.400005
0.15635452 	1.400005
0.15719064 	1.400005
0.15802676 	1.400005
0.15886288 	1.400005
0.159699 	1.400005
0.16053512 	1.400005
0.16137124 	1.400005
0.16220736 	1.400005
0.16304348 	1.400005
0.1638796 	1.400005
0.16471572 	1.400005
0.16555184 	1.400005
0.16638796 	1.400005
0.16722408 	1.400005
0.1680602 	1.400005
0.16889632 	1.400005
0.16973244 	1.400005
0.17056856 	1.400005
0.17140468 	1.400005
0.1722408 	1.400005
0.17307692 	1.400005
0.17391304 	1.400005
0.17474916 	1.400005
0.17558528 	1.400005
0.1764214 	1.400005
0.17725753 	1.400005
0.17809365 	1.400005
0.17892977 	1.400005
0.17976589 	1.400005
0.18060201 	1.400005
0.18143813 	1.400005
0.18227425 	1.400005
0.18311037 	1.400005
0.18394649 	1.400005
