0.05 	0.2408779043 	0.199425181 	1.03899597e-05 	4.484435806e-16
0.055 	0.2408779043 	0.199425181 	1.03899597e-05 	4.484435806e-16
0.06 	0.2408779043 	0.199425181 	1.03899597e-05 	4.484435806e-16
0.065 	0.2107608171 	0.200107163 	-7.027890378e-09 	1.37109139e-15
0.07 	0.2107608171 	0.200107163 	-7.027890378e-09 	1.37109139e-15
0.075 	0.2107608171 	0.200107163 	-7.027890378e-09 	1.37109139e-15
0.08 	0.2107608171 	0.200107163 	-7.027890378e-09 	1.37109139e-15
0.085 	0.2107608171 	0.200107163 	-7.027890378e-09 	1.37109139e-15
0.09 	0.2107608171 	0.200107163 	-7.027890378e-09 	1.37109139e-15
0.095 	0.2107608171 	0.200107163 	-7.027890378e-09 	1.37109139e-15
0.1 	0.2107608171 	0.200107163 	-7.027890378e-09 	1.37109139e-15
0.105 	0.2107608171 	0.200107163 	-7.027890378e-09 	1.37109139e-15
0.11 	0.2107608171 	0.200107163 	-7.027890378e-09 	1.37109139e-15
0.115 	0.2107608171 	0.200107163 	-7.027890378e-09 	1.37109139e-15
0.12 	0.2107608171 	0.200107163 	-7.027890378e-09 	1.37109139e-15
0.125 	0.1808929431 	0.2001086374 	-2.308264943e-11 	7.395829831e-16
0.13 	0.1808929431 	0.2001086374 	-2.308264943e-11 	7.395829831e-16
0.135 	0.1808929431 	0.2001086374 	-2.308264943e-11 	7.395829831e-16
0.14 	0.1808929431 	0.2001086374 	-2.308264943e-11 	7.395829831e-16
0.145 	0.1808929431 	0.2001086374 	-2.308264943e-11 	7.395829831e-16
0.15 	0.1808929431 	0.2001086374 	-2.308264943e-11 	7.395829831e-16
0.155 	0.1808929431 	0.2001086374 	-2.308264943e-11 	7.395829831e-16
0.16 	0.1808929431 	0.2001086374 	-2.308264943e-11 	7.395829831e-16
0.165 	0.1808929431 	0.2001086374 	-2.308264943e-11 	7.395829831e-16
0.17 	0.1808929431 	0.2001086374 	-2.308264943e-11 	7.395829831e-16
0.175 	0.1808929431 	0.2001086374 	-2.308264943e-11 	7.395829831e-16
0.18 	0.1808929431 	0.2001086374 	-2.308264943e-11 	7.395829831e-16
0.185 	0.1808929431 	0.2001086374 	-2.308264943e-11 	7.395829831e-16
0.19 	0.1505433945 	0.2001086414 	-5.715367763e-14 	6.130058141e-16
0.195 	0.1505433945 	0.2001086414 	-5.715367763e-14 	6.130058141e-16
0.2 	0.1505433945 	0.2001086414 	-5.715367763e-14 	6.130058141e-16
0.205 	0.1505433945 	0.2001086414 	-5.715367763e-14 	6.130058141e-16
0.21 	0.1505433945 	0.2001086414 	-5.715367763e-14 	6.130058141e-16
0.215 	0.1505433945 	0.2001086414 	-5.715367763e-14 	6.130058141e-16
0.22 	0.1505433945 	0.2001086414 	-5.715367763e-14 	6.130058141e-16
0.225 	0.1505433945 	0.2001086414 	-5.715367763e-14 	6.130058141e-16
0.23 	0.1505433945 	0.2001086414 	-5.715367763e-14 	6.130058141e-16
0.235 	0.1505433945 	0.2001086414 	-5.715367763e-14 	6.130058141e-16
0.24 	0.1505433945 	0.2001086414 	-5.715367763e-14 	6.130058141e-16
0.245 	0.1505433945 	0.2001086414 	-5.715367763e-14 	6.130058141e-16
0.25 	0.1206755851 	0.2001086414 	6.597298937e-17 	1.118437549e-16
0.255 	0.1206755851 	0.2001086414 	6.597298937e-17 	1.118437549e-16
0.26 	0.1206755851 	0.2001086414 	6.597298937e-17 	1.118437549e-16
0.265 	0.1206755851 	0.2001086414 	6.597298937e-17 	1.118437549e-16
0.27 	0.1206755851 	0.2001086414 	6.597298937e-17 	1.118437549e-16
0.275 	0.1206755851 	0.2001086414 	6.597298937e-17 	1.118437549e-16
0.28 	0.1206755851 	0.2001086414 	6.597298937e-17 	1.118437549e-16
0.285 	0.1206755851 	0.2001086414 	6.597298937e-17 	1.118437549e-16
0.29 	0.1206755851 	0.2001086414 	6.597298937e-17 	1.118437549e-16
0.295 	0.1206755851 	0.2001086414 	6.597298937e-17 	1.118437549e-16
0.3 	0.1206755851 	0.2001086414 	6.597298937e-17 	1.118437549e-16
0.305 	0.1206755851 	0.2001086414 	6.597298937e-17 	1.118437549e-16
0.31 	0.1206755851 	0.2001086414 	6.597298937e-17 	1.118437549e-16
0.315 	0.09032603672 	0.2001086414 	-5.648849953e-16 	4.764089754e-16
0.32 	0.09032603672 	0.2001086414 	-5.648849953e-16 	4.764089754e-16
0.325 	0.09032603672 	0.2001086414 	-5.648849953e-16 	4.764089754e-16
0.33 	0.09032603672 	0.2001086414 	-5.648849953e-16 	4.764089754e-16
0.335 	0.09032603672 	0.2001086414 	-5.648849953e-16 	4.764089754e-16
0.34 	0.09032603672 	0.2001086414 	-5.648849953e-16 	4.764089754e-16
0.345 	0.09032603672 	0.2001086414 	-5.648849953e-16 	4.764089754e-16
0.35 	0.09032603672 	0.2001086414 	-5.648849953e-16 	4.764089754e-16
0.355 	0.09032603672 	0.2001086414 	-5.648849953e-16 	4.764089754e-16
0.36 	0.09032603672 	0.2001086414 	-5.648849953e-16 	4.764089754e-16
0.365 	0.09032603672 	0.2001086414 	-5.648849953e-16 	4.764089754e-16
0.37 	0.09032603672 	0.2001086414 	-5.648849953e-16 	4.764089754e-16
0.375 	0.09032603672 	0.2001086414 	-5.648849953e-16 	4.764089754e-16
0.38 	0.05997648838 	0.2001086414 	1.571842949e-16 	3.018619981e-16
0.385 	0.05997648838 	0.2001086414 	1.571842949e-16 	3.018619981e-16
0.39 	0.05997648838 	0.2001086414 	1.571842949e-16 	3.018619981e-16
0.395 	0.05997648838 	0.2001086414 	1.571842949e-16 	3.018619981e-16
0.4 	0.05997648838 	0.2001086414 	1.571842949e-16 	3.018619981e-16
0.405 	0.05997648838 	0.2001086414 	1.571842949e-16 	3.018619981e-16
0.41 	0.05997648838 	0.2001086414 	1.571842949e-16 	3.018619981e-16
0.415 	0.05997648838 	0.2001086414 	1.571842949e-16 	3.018619981e-16
0.42 	0.05997648838 	0.2001086414 	1.571842949e-16 	3.018619981e-16
0.425 	0.05997648838 	0.2001086414 	1.571842949e-16 	3.018619981e-16
0.43 	0.05997648838 	0.2001086414 	1.571842949e-16 	3.018619981e-16
0.435 	0.05997648838 	0.2001086414 	1.571842949e-16 	3.018619981e-16
0.44 	0.03010867891 	0.2001086414 	7.512853862e-17 	1.39215383e-16
0.445 	0.03010867891 	0.2001086414 	7.512853862e-17 	1.39215383e-16
0.45 	0.03010867891 	0.2001086414 	7.512853862e-17 	1.39215383e-16
